"runtime","image_name","ressource_limit","repeat","real_time","user_time","sys_time","filepath"
"kata","postgres","default","15","1.317","0.047","0.011","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_15/create_time.txt"
"kata","postgres","default","15","1.376","0.049","0.003","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_15/rm_time.txt"
"kata","postgres","default","16","1.330","0.049","0.009","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_16/create_time.txt"
"kata","postgres","default","16","1.429","0.050","0.004","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_16/rm_time.txt"
"kata","postgres","default","17","1.366","0.046","0.012","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_17/create_time.txt"
"kata","postgres","default","17","1.349","0.040","0.013","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_17/rm_time.txt"
"kata","postgres","default","18","1.381","0.052","0.005","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_18/create_time.txt"
"kata","postgres","default","18","1.407","0.047","0.007","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_18/rm_time.txt"
"kata","postgres","default","19","1.357","0.053","0.004","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_19/create_time.txt"
"kata","postgres","default","19","1.420","0.050","0.003","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_19/rm_time.txt"
"kata","postgres","default","2","1.294","0.047","0.010","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_2/create_time.txt"
"kata","postgres","default","2","1.345","0.048","0.003","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_2/rm_time.txt"
"kata","postgres","default","20","1.327","0.049","0.008","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_20/create_time.txt"
"kata","postgres","default","20","1.336","0.043","0.009","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_20/rm_time.txt"
"kata","postgres","default","21","1.277","0.048","0.009","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_21/create_time.txt"
"kata","postgres","default","21","1.374","0.031","0.022","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_21/rm_time.txt"
"kata","postgres","default","22","1.338","0.053","0.004","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_22/create_time.txt"
"kata","postgres","default","22","1.358","0.047","0.005","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_22/rm_time.txt"
"kata","postgres","default","23","1.339","0.053","0.006","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_23/create_time.txt"
"kata","postgres","default","23","1.346","0.038","0.014","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_23/rm_time.txt"
"kata","postgres","default","24","1.242","0.047","0.010","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_24/create_time.txt"
"kata","postgres","default","24","1.410","0.054","0.005","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_24/rm_time.txt"
"kata","postgres","default","25","1.237","0.044","0.012","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_25/create_time.txt"
"kata","postgres","default","25","1.380","0.037","0.014","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_25/rm_time.txt"
"kata","postgres","default","26","1.370","0.050","0.008","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_26/create_time.txt"
"kata","postgres","default","26","1.317","0.049","0.004","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_26/rm_time.txt"
"kata","postgres","default","27","1.307","0.054","0.005","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_27/create_time.txt"
"kata","postgres","default","27","1.361","0.036","0.016","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_27/rm_time.txt"
"kata","postgres","default","28","1.252","0.045","0.013","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_28/create_time.txt"
"kata","postgres","default","28","1.387","0.049","0.005","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_28/rm_time.txt"
"kata","postgres","default","29","1.264","0.048","0.011","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_29/create_time.txt"
"kata","postgres","default","29","1.315","0.053","0.000","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_29/rm_time.txt"
"kata","postgres","default","3","1.327","0.057","0.000","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_3/create_time.txt"
"kata","postgres","default","3","1.444","0.048","0.005","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_3/rm_time.txt"
"kata","postgres","default","30","1.263","0.054","0.004","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_30/create_time.txt"
"kata","postgres","default","30","1.412","0.041","0.010","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_30/rm_time.txt"
"kata","postgres","default","31","1.308","0.046","0.011","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_31/create_time.txt"
"kata","postgres","default","31","1.368","0.035","0.017","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_31/rm_time.txt"
"kata","postgres","default","32","1.314","0.054","0.004","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_32/create_time.txt"
"kata","postgres","default","32","1.403","0.056","0.005","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_32/rm_time.txt"
"kata","postgres","default","33","1.368","0.053","0.005","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_33/create_time.txt"
"kata","postgres","default","33","1.471","0.043","0.018","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_33/rm_time.txt"
"kata","postgres","default","34","1.311","0.055","0.003","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_34/create_time.txt"
"kata","postgres","default","34","1.326","0.050","0.004","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_34/rm_time.txt"
"kata","postgres","default","35","1.272","0.048","0.010","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_35/create_time.txt"
"kata","postgres","default","35","1.448","0.047","0.006","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_35/rm_time.txt"
"kata","postgres","default","4","1.316","0.048","0.009","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_4/create_time.txt"
"kata","postgres","default","4","1.364","0.044","0.009","/opt/auswertung/Raw/bench_time_repeat35/default/kata/postgres/repeat_4/rm_time.txt"
